survey11,hhid11,vehid,Ownership,FuelCost,HomeParking,wf11,version
jlm,15998,1,1,3,2,5.200013,1
jlm,15998,2,1,2,2,5.200013,1
jlm,16000,1,1,1,2,5.036132,1
jlm,16002,1,1,1,2,14.083295,1
jlm,16004,1,1,1,2,5.089818,1
jlm,16010,1,1,1,2,14.083295,1
jlm,16012,1,1,1,2,9.820833,1
jlm,16013,1,1,1,2,7.769958,1
jlm,16017,1,1,1,2,5.089818,1
jlm,16020,1,1,9,2,5.089431,1
jlm,16159,1,3,1,1,5.523203,1
jlm,16160,1,1,1,1,10.602685,1
jlm,16160,2,2,2,1,10.602685,1
jlm,16163,1,1,1,1,5.094258,1
jlm,16164,1,1,3,1,5.094157,1
jlm,16164,2,1,1,1,5.094157,1
jlm,16167,1,1,1,1,5.094157,1
jlm,16168,1,1,1,1,5.094131,1
jlm,16168,2,1,1,1,5.094131,1
jlm,16170,1,1,1,1,5.094206,1
jlm,16171,1,3,2,2,6.267582,1
jlm,16171,2,1,1,1,6.267582,1
jlm,16173,1,1,1,2,6.267582,1
jlm,16177,1,1,3,1,13.880083,1
jlm,16177,2,1,1,1,13.880083,1
jlm,16178,1,1,1,1,5.094157,1
jlm,16182,1,1,1,1,5.094157,1
jlm,16184,1,1,1,1,5.094157,1
jlm,16187,1,1,1,1,5.094157,1
jlm,16188,1,1,1,1,5.094131,1
jlm,16190,1,1,1,1,5.094157,1
jlm,16190,2,1,1,1,5.094157,1
jlm,16192,1,1,1,1,8.248056,1
jlm,16192,2,1,1,2,8.248056,1
jlm,16194,1,1,3,1,5.094131,1
jlm,16196,1,1,1,1,5.094206,1
jlm,16198,1,4,2,1,5.42286,1
jlm,16198,2,1,1,1,5.42286,1
jlm,16200,1,1,1,1,32.059521,1
jlm,16201,1,1,1,1,18.546494,1
jlm,16202,1,1,1,1,32.059521,1
jlm,16202,2,1,1,2,32.059521,1
jlm,16233,1,3,2,1,5.04211,1
jlm,16233,2,1,1,1,5.04211,1
jlm,16234,1,1,1,1,8.322452,1
jlm,16234,2,1,1,1,8.322452,1
jlm,16234,3,1,1,2,8.322452,1
jlm,16235,1,1,1,1,5.593916,1
jlm,16235,2,1,1,1,5.593916,1
jlm,16235,3,1,1,2,5.593916,1
jlm,16237,1,1,1,1,15.809919,1
jlm,16237,2,1,1,1,15.809919,1
jlm,16238,1,1,1,1,13.679113,1
jlm,16238,2,1,1,1,13.679113,1
jlm,16239,1,1,1,1,39.662205,1
jlm,16240,1,1,1,2,12.298876,1
jlm,16240,2,1,1,2,12.298876,1
jlm,16241,1,2,1,1,6.474214,1
jlm,16241,2,4,1,1,6.474214,1
jlm,16242,1,1,1,1,12.075434,1
jlm,16242,2,1,1,2,12.075434,1
jlm,16243,1,1,1,1,7.175667,1
jlm,16243,2,2,2,2,7.175667,1
jlm,16244,1,1,1,1,20.805647,1
jlm,16244,2,1,1,2,20.805647,1
jlm,16244,3,1,1,2,20.805647,1
jlm,16244,4,1,1,1,20.805647,1
jlm,16245,1,1,1,1,14.31791,1
jlm,16245,2,2,2,1,14.31791,1
jlm,16245,3,1,1,1,14.31791,1
jlm,16246,1,1,2,1,5.296748,1
jlm,16247,1,1,3,1,12.075434,1
jlm,16248,1,1,1,1,12.075434,1
jlm,16249,1,1,3,1,39.662205,1
jlm,16249,2,1,1,1,39.662205,1
jlm,16252,1,1,1,1,7.175667,1
jlm,16252,2,1,1,1,7.175667,1
jlm,16254,1,1,1,1,55.652546,1
jlm,16254,2,3,2,1,55.652546,1
jlm,16254,3,1,1,1,55.652546,1
jlm,16255,1,1,1,1,19.194027,1
jlm,16255,2,1,1,1,19.194027,1
jlm,16258,1,1,1,1,8.322452,1
jlm,16258,2,1,1,1,8.322452,1
jlm,16259,1,3,2,1,5.296748,1
jlm,16260,1,1,1,1,12.298876,1
jlm,16260,2,3,2,1,12.298876,1
jlm,16261,1,1,1,1,20.805647,1
jlm,16262,1,1,1,1,20.805647,1
jlm,16262,2,3,1,2,20.805647,1
jlm,162994,1,1,1,2,16.66626,1
jlm,162994,2,1,1,2,16.66626,1
jlm,162994,3,1,1,2,16.66626,1
jlm,162996,1,1,1,2,24.738804,1
jlm,162996,2,1,1,2,24.738804,1
jlm,162997,1,1,3,2,77.631798,1
jlm,163009,1,1,1,2,8.723297,1
jlm,163010,1,1,1,2,13.943696,1
jlm,163014,1,1,1,1,17.272526,1
jlm,163021,1,1,3,2,7.528409,1
jlm,163021,2,2,2,2,7.528409,1
jlm,163023,1,1,1,1,12.369422,1
jlm,163024,1,1,1,1,12.930479,1
jlm,163024,2,1,1,1,12.930479,1
jlm,163042,1,1,1,2,79.105072,1
jlm,163043,1,1,1,2,34.051449,1
jlm,163043,2,1,1,2,34.051449,1
jlm,163045,1,1,1,2,13.410674,1
jlm,163045,2,1,1,2,13.410674,1
jlm,163048,1,1,1,2,40.462536,1
jlm,163049,1,1,1,2,19.762005,1
jlm,163050,1,1,2,1,44.453529,1
jlm,163053,1,1,1,2,145.256332,1
jlm,163056,1,1,1,2,11.383815,1
jlm,163057,1,1,1,2,5.039432,1
jlm,163057,2,1,1,2,5.039432,1
jlm,163058,1,1,1,2,50.259712,1
jlm,163058,2,1,1,2,50.259712,1
jlm,163058,3,1,1,2,50.259712,1
jlm,163059,1,1,1,2,6.136899,1
jlm,163059,2,1,1,2,6.136899,1
jlm,163059,3,1,1,2,6.136899,1
jlm,16488,1,1,1,2,22.292645,1
jlm,16491,1,1,1,2,61.843994,1
jlm,16491,2,1,1,2,61.843994,1
jlm,16493,1,1,1,2,83.373627,1
jlm,16502,1,1,1,2,13.341501,1
jlm,16683,1,1,1,1,5.00273,1
jlm,16683,2,1,1,1,5.00273,1
jlm,16685,1,1,1,1,5.003815,1
jlm,16686,1,1,3,1,35.955811,1
jlm,16686,2,1,3,1,35.955811,1
jlm,16687,1,1,1,1,12.173494,1
jlm,16687,2,2,2,1,12.173494,1
jlm,16688,1,3,2,1,7.196137,1
jlm,16688,2,1,1,1,7.196137,1
jlm,16688,3,1,1,1,7.196137,1
jlm,16689,1,1,1,1,5.002707,1
jlm,16690,1,1,1,1,20.485931,1
jlm,16691,1,1,1,1,9.250467,1
jlm,16691,2,1,1,1,9.250467,1
jlm,16693,1,1,1,1,5.002749,1
jlm,16693,2,1,1,1,5.002749,1
jlm,16695,1,1,1,1,47.317375,1
jlm,16696,1,1,1,1,5.030334,1
jlm,16696,2,1,1,1,5.030334,1
jlm,16697,1,1,1,1,5.002749,1
jlm,16697,2,2,2,1,5.002749,1
jlm,16699,1,1,1,1,27.373192,1
jlm,16699,2,1,1,1,27.373192,1
jlm,16701,1,1,1,1,9.485786,1
jlm,16701,2,1,1,1,9.485786,1
jlm,16701,3,2,2,1,9.485786,1
jlm,16701,4,2,2,1,9.485786,1
jlm,16703,1,1,1,1,14.109692,1
jlm,16704,1,1,1,1,47.317375,1
jlm,16704,2,1,1,1,47.317375,1
jlm,16705,1,1,1,1,8.003722,1
jlm,16705,2,1,1,1,8.003722,1
jlm,16707,1,1,3,1,32.562599,1
jlm,16707,2,1,1,1,32.562599,1
jlm,16708,1,1,1,1,8.003722,1
jlm,16710,1,1,1,1,12.173494,1
jlm,16710,2,4,1,1,12.173494,1
jlm,16711,1,1,1,1,47.317375,1
jlm,16711,2,1,1,1,47.317375,1
jlm,16712,1,1,1,1,16.319307,1
jlm,16712,2,3,2,1,16.319307,1
jlm,16743,1,1,1,2,6.895893,1
jlm,16743,2,1,3,2,6.895893,1
jlm,16744,1,1,1,2,7.065401,1
jlm,16744,2,1,1,2,7.065401,1
jlm,16746,1,1,1,2,12.173494,1
jlm,16746,2,1,1,2,12.173494,1
jlm,16748,1,1,2,2,8.003722,1
jlm,16748,2,1,1,2,8.003722,1
jlm,16749,1,1,2,2,13.790196,1
jlm,16749,2,1,1,2,13.790196,1
jlm,16750,1,1,1,2,27.970797,1
jlm,16750,2,1,1,2,27.970797,1
jlm,16752,1,1,1,2,5.003815,1
jlm,16753,1,1,1,2,7.196137,1
jlm,16753,2,1,1,2,7.196137,1
jlm,16755,1,1,1,2,5.00273,1
jlm,16755,2,1,1,2,5.00273,1
jlm,16756,1,2,2,2,5.002707,1
jlm,16756,2,1,1,2,5.002707,1
jlm,16757,1,1,1,2,7.065401,1
jlm,16757,2,1,1,2,7.065401,1
jlm,16758,1,1,1,2,5.003815,1
jlm,16760,1,2,2,2,27.373192,1
jlm,16760,2,1,1,2,27.373192,1
jlm,16761,1,1,1,2,27.373192,1
jlm,16764,1,2,2,2,8.151821,1
jlm,16765,1,1,1,2,5.002707,1
jlm,16765,2,1,1,2,5.002707,1
jlm,16767,1,1,1,2,8.003722,1
jlm,16768,1,1,1,2,8.151821,1
jlm,16769,1,1,1,2,47.317375,1
jlm,16769,2,1,1,2,47.317375,1
jlm,16770,1,1,9,2,5.016722,1
jlm,16770,2,1,1,2,5.016722,1
jlm,16771,1,1,1,2,5.002755,1
jlm,16771,2,1,1,2,5.002755,1
jlm,16772,1,2,2,2,5.002749,1
jlm,16772,2,1,1,2,5.002749,1
jlm,17423,1,1,1,2,41.69817,1
jlm,17432,1,1,1,2,51.284973,1
jlm,17437,1,1,1,2,7.779626,1
jlm,17437,2,2,1,2,7.779626,1
jlm,17440,1,1,1,2,45.687237,1
jlm,17452,1,1,1,1,20.237146,1
jlm,17458,1,1,1,2,41.69817,1
jlm,17478,1,1,1,2,18.486479,1
jlm,17487,1,1,3,2,34.964676,1
jlm,17488,1,1,1,2,7.313933,1
jlm,17491,1,1,1,2,6.201285,1
jlm,17492,1,1,1,2,34.964676,1
jlm,17501,1,1,1,2,8.995476,1
jlm,17504,1,1,1,2,15.030764,1
jlm,17514,1,1,1,2,56.214474,1
jlm,17516,1,1,1,2,172.399979,1
jlm,17517,1,1,1,2,41.69817,1
jlm,17527,1,1,1,2,45.687237,1
jlm,17529,1,1,1,1,53.448952,1
jlm,17572,1,1,1,2,5.067489,1
jlm,17598,1,1,1,2,5.369535,1
jlm,17598,2,1,1,2,5.369535,1
jlm,176059,1,1,1,2,37.615902,1
jlm,176061,1,1,1,2,7.737817,1
jlm,176062,1,1,1,2,44.877243,1
jlm,176062,2,1,2,2,44.877243,1
jlm,176063,1,1,1,2,10.775483,1
jlm,176070,1,1,1,2,11.545713,1
jlm,176070,2,1,1,2,11.545713,1
jlm,176072,1,1,1,2,12.474256,1
jlm,176073,1,1,3,2,9.240117,1
jlm,176074,1,1,1,2,45.452229,1
jlm,176076,1,1,1,2,40.927891,1
jlm,176077,1,1,1,2,55.81847,1
jlm,176078,1,1,1,2,13.648919,1
jlm,176078,2,1,3,2,13.648919,1
jlm,176078,3,1,1,2,13.648919,1
jlm,176084,1,1,1,2,29.69478,1
jlm,176087,1,1,1,2,7.777248,1
jlm,176094,1,1,1,2,7.777248,1
jlm,176098,1,1,1,2,6.495882,1
jlm,176103,1,1,1,2,36.563889,1
jlm,176111,1,1,1,2,61.705933,1
jlm,176111,2,1,1,2,61.705933,1
jlm,176113,1,2,2,2,61.705933,1
jlm,176113,2,1,1,2,61.705933,1
jlm,176114,1,1,1,2,17.80051,1
jlm,176114,2,1,1,2,17.80051,1
jlm,176114,3,1,1,2,17.80051,1
jlm,176120,1,1,1,2,5.584478,1
jlm,176122,1,1,1,2,5.584478,1
jlm,176122,2,1,1,2,5.584478,1
jlm,176124,1,1,1,2,5.584478,1
jlm,176124,2,1,1,2,5.584478,1
jlm,176126,1,2,2,2,21.706411,1
jlm,176128,1,1,1,2,61.705933,1
jlm,176130,1,1,1,2,22.351589,1
jlm,176132,1,1,1,2,17.708437,1
jlm,176135,1,1,1,2,15.379807,1
jlm,176137,1,1,1,2,52.862896,1
jlm,176137,2,1,1,2,52.862896,1
jlm,176139,1,4,2,2,15.875285,1
jlm,176139,2,1,1,2,15.875285,1
jlm,176141,1,1,1,2,52.862896,1
jlm,176143,1,2,2,2,13.731885,1
jlm,176143,2,1,1,2,13.731885,1
jlm,176145,1,1,1,2,53.09795,1
jlm,176145,2,1,1,2,53.09795,1
jlm,176147,1,1,1,2,7.728411,1
jlm,176147,2,4,1,2,7.728411,1
jlm,176149,1,2,2,2,7.953549,1
jlm,176149,2,1,1,2,7.953549,1
jlm,176151,1,1,1,2,101.366783,1
jlm,176151,2,1,1,2,101.366783,1
jlm,176151,3,1,1,2,101.366783,1
jlm,176153,1,1,1,2,7.728411,1
jlm,176153,2,3,2,1,7.728411,1
jlm,176155,1,2,2,2,13.660682,1
jlm,176155,2,1,1,2,13.660682,1
jlm,176157,1,1,1,2,5,1
jlm,176157,2,1,1,2,5,1
jlm,176159,1,3,1,2,10.847535,1
jlm,176160,1,1,1,2,5.039461,1
jlm,176161,1,1,1,2,8.795933,1
jlm,176162,1,1,1,2,33.221294,1
jlm,176163,1,1,1,2,5.039473,1
jlm,176163,2,2,2,2,5.039473,1
jlm,176163,3,1,1,2,5.039473,1
jlm,176164,1,1,1,2,5.406192,1
jlm,176164,2,1,1,2,5.406192,1
jlm,176165,1,1,1,2,30.610809,1
jlm,176165,2,1,1,2,30.610809,1
jlm,176165,3,1,1,2,30.610809,1
jlm,176166,1,1,1,2,5.039443,1
jlm,176168,1,3,2,1,7.17014,1
jlm,176169,1,1,1,2,5.3099,1
jlm,176170,1,1,1,2,5.3099,1
jlm,176171,1,1,1,2,5.039432,1
jlm,176171,2,1,1,2,5.039432,1
jlm,176172,1,1,1,2,5.039432,1
jlm,176172,2,1,2,2,5.039432,1
jlm,176176,1,1,1,2,36.418304,1
jlm,176176,2,1,1,2,36.418304,1
jlm,176177,1,1,1,2,10.689223,1
jlm,176179,1,1,1,2,11.537082,1
jlm,176180,1,1,1,2,8.475333,1
jlm,176180,2,3,2,2,8.475333,1
jlm,176182,1,1,1,2,11.537082,1
jlm,176184,1,1,1,2,15.111397,1
jlm,176186,1,1,1,2,10.436255,1
jlm,176186,2,1,1,2,10.436255,1
jlm,176187,1,1,1,2,10.689223,1
jlm,176188,1,1,1,2,18.452452,1
jlm,176194,1,1,1,2,6.352916,1
jlm,176194,2,1,1,2,6.352916,1
jlm,176194,3,1,1,2,6.352916,1
jlm,176196,1,2,2,2,16.467991,1
jlm,176196,2,1,1,2,16.467991,1
jlm,176198,1,1,1,2,15.111397,1
jlm,176200,1,1,1,2,55.981186,1
jlm,176202,1,1,1,2,37.124599,1
jlm,176202,2,1,1,2,37.124599,1
jlm,176204,1,1,1,2,37.124599,1
jlm,176205,1,1,1,2,7.39453,1
jlm,176207,1,1,1,2,33.677574,1
jlm,176210,1,1,1,2,65.456696,1
jlm,176214,1,1,1,2,12.182143,1
jlm,176216,1,1,1,2,5.129879,1
jlm,176216,2,1,1,2,5.129879,1
jlm,176217,1,1,1,2,35.597916,1
jlm,176218,1,1,1,2,44.69928,1
jlm,176220,1,1,1,2,5.129879,1
jlm,176222,1,1,1,2,41.154369,1
jlm,176222,2,1,1,2,41.154369,1
jlm,176223,1,1,1,2,5.129879,1
jlm,176224,1,1,1,2,12.911185,1
jlm,176226,1,1,1,2,31.747803,1
jlm,176226,2,1,1,2,31.747803,1
jlm,176228,1,3,2,2,7.39453,1
jlm,176234,1,1,1,2,9.111019,1
jlm,176236,1,1,1,2,31.443367,1
jlm,176237,1,1,1,2,11.317209,1
jlm,176239,1,1,1,2,6.997329,1
jlm,176240,1,1,1,2,8.16786,1
jlm,176240,2,3,3,2,8.16786,1
jlm,176244,1,1,1,2,8.664339,1
jlm,176245,1,1,1,2,19.270836,1
jlm,176249,1,1,1,2,79.542564,1
jlm,176251,1,1,1,2,19.396643,1
jlm,176253,1,1,1,2,13.273964,1
jlm,176256,1,1,1,2,7.232425,1
jlm,176262,1,1,1,2,26.827782,1
jlm,176263,1,1,1,2,39.739288,1
jlm,176274,1,1,1,2,20.707878,1
jlm,176276,1,1,1,2,33.368183,1
jlm,176283,1,1,1,2,139.321503,1
jlm,176287,1,1,1,2,158.943054,1
jlm,176299,1,1,1,2,47.065723,1
jlm,176313,1,1,1,1,19.840536,1
jlm,176314,1,1,1,1,33.788189,1
jlm,176321,1,1,1,2,11.198328,1
jlm,176321,2,1,1,2,11.198328,1
jlm,176322,1,1,1,2,37.16119,1
jlm,176324,1,1,1,2,18.379128,1
jlm,176326,1,1,1,2,39.924278,1
jlm,176327,1,1,1,2,6.229497,1
jlm,176331,1,1,1,2,43.610577,1
jlm,176333,1,1,1,2,10.920494,1
jlm,176335,1,1,1,2,42.447063,1
jlm,176336,1,1,1,2,5.055742,1
jlm,176336,2,1,1,2,5.055742,1
jlm,176337,1,1,1,2,7.265825,1
jlm,176338,1,1,1,2,5.05281,1
jlm,17762,1,1,1,1,27.64698,1
jlm,17780,1,1,1,1,5.047241,1
jlm,17780,2,1,1,1,5.047241,1
jlm,17824,1,1,1,1,18.607094,1
jlm,17828,1,1,1,1,13.880083,1
jlm,17828,2,1,1,1,13.880083,1
jlm,17911,1,1,1,1,6.267582,1
jlm,17983,1,1,1,1,5.094131,1
jlm,18067,1,1,1,2,13.688518,1
jlm,18079,1,3,2,1,11.741618,1
jlm,18081,1,3,2,1,6.267582,1
jlm,18081,2,1,1,1,6.267582,1
jlm,18127,1,1,1,1,5.094206,1
jlm,18131,1,1,1,1,5.094206,1
jlm,18131,2,1,1,2,5.094206,1
jlm,18136,1,4,1,1,5.094206,1
jlm,18137,1,1,1,2,5.003815,1
jlm,18217,1,1,1,1,18.634968,1
jlm,18217,2,1,1,1,18.634968,1
jlm,18291,1,1,1,1,8.248056,1
jlm,18291,2,3,2,1,8.248056,1
jlm,18375,1,1,1,1,8.248056,1
jlm,18375,2,1,1,1,8.248056,1
jlm,18376,1,1,3,2,5.002707,1
jlm,18377,1,3,1,2,5.094157,1
jlm,18377,2,1,2,1,5.094157,1
jlm,18419,1,2,2,2,6.087449,1
jlm,18419,2,3,2,2,6.087449,1
jlm,18429,1,3,2,2,7.411102,1
jlm,18537,1,2,2,2,5.002707,1
jlm,18537,2,1,1,2,5.002707,1
jlm,18619,1,1,1,2,5.018243,1
jlm,18671,1,1,1,1,12.075434,1
jlm,18671,2,3,2,2,12.075434,1
jlm,18686,1,1,1,2,6.495882,1
jlm,18694,1,2,2,2,5.002704,1
jlm,18694,2,1,1,2,5.002704,1
jlm,18702,1,1,1,2,5.018243,1
jlm,18702,2,1,1,2,5.018243,1
jlm,18710,1,1,1,2,49.409386,1
jlm,18745,1,1,1,2,15.079453,1
jlm,18763,1,1,1,2,50.243023,1
jlm,18763,2,1,1,2,50.243023,1
jlm,18764,1,1,1,2,42.163528,1
jlm,18766,1,1,1,2,9.29362,1
jlm,18778,1,1,1,2,22.171843,1
jlm,18778,2,1,1,2,22.171843,1
jlm,18799,1,1,1,2,15.910805,1
jlm,18799,2,2,2,2,15.910805,1
jlm,18800,1,1,1,2,40.172703,1
jlm,18800,2,1,1,2,40.172703,1
jlm,18814,1,1,1,2,43.487453,1
jlm,18823,1,1,1,2,9.19734,1
jlm,18826,1,1,1,2,40.850994,1
jlm,18826,2,1,1,2,40.850994,1
jlm,18831,1,1,1,2,38.978218,1
jlm,18842,1,1,1,2,44.820122,1
jlm,18843,1,1,1,2,5.210966,1
jlm,18849,1,1,1,2,76.062515,1
jlm,18855,1,1,1,2,20.657093,1
jlm,18862,1,1,1,2,40.172703,1
jlm,18876,1,1,1,2,28.428658,1
jlm,18886,1,1,1,2,36.610115,1
jlm,18886,2,3,2,2,36.610115,1
jlm,18898,1,1,1,2,25.325682,1
jlm,18902,1,2,2,2,83.373627,1
jlm,18914,1,1,1,2,67.788429,1
jlm,18924,1,1,1,2,15.079453,1
jlm,18928,1,1,1,2,67.760323,1
jlm,18938,1,1,1,2,7.287872,1
jlm,18939,1,1,1,2,14.725386,1
jlm,18939,2,1,1,2,14.725386,1
jlm,18940,1,1,1,2,14.516585,1
jlm,18942,1,1,1,2,16.529583,1
jlm,18974,1,1,1,2,73.481087,1
jlm,18984,1,1,1,2,5.07829,1
jlm,18988,1,1,1,2,40.172703,1
jlm,18988,2,1,1,2,40.172703,1
jlm,18991,1,1,1,2,45.856174,1
jlm,19002,1,3,3,2,76.062515,1
jlm,19015,1,2,3,2,38.978218,1
jlm,19016,1,1,1,2,16.529583,1
jlm,19016,2,1,1,2,16.529583,1
jlm,19025,1,1,1,2,5.230337,1
jlm,19025,2,1,1,2,5.230337,1
jlm,19027,1,1,1,2,51.857323,1
jlm,19029,1,1,1,2,27.417936,1
jlm,19045,1,1,1,2,56.398949,1
jlm,19045,2,1,1,2,56.398949,1
jlm,19050,1,1,1,2,14.084953,1
jlm,19054,1,1,1,2,12.955218,1
jlm,19078,1,1,1,2,6.921371,1
jlm,19080,1,1,1,2,14.084953,1
jlm,19090,1,1,1,2,61.843994,1
jlm,19092,1,1,1,2,10.335361,1
jlm,19093,1,1,1,2,39.787346,1
jlm,19111,1,1,1,2,13.759165,1
jlm,19140,1,1,1,1,12.075434,1
jlm,19200,1,2,2,2,10.297957,1
jlm,19200,2,1,1,2,10.297957,1
jlm,19222,1,1,1,1,5.296748,1
jlm,19222,2,1,1,1,5.296748,1
jlm,19261,1,1,1,2,67.359207,1
jlm,19317,1,2,2,2,5.002704,1
jlm,19318,1,1,1,1,9.490058,1
jlm,19318,2,3,1,2,9.490058,1
jlm,19319,1,1,1,2,27.373192,1
jlm,19320,1,1,1,2,15.601111,1
jlm,19321,1,1,1,1,5.002681,1
jlm,19325,1,1,1,2,39.332664,1
jlm,19370,1,1,1,2,43.677128,1
jlm,19397,1,1,1,1,20.805647,1
jlm,19397,2,1,1,1,20.805647,1
jlm,19398,1,3,2,1,13.679113,1
jlm,19398,2,1,1,1,13.679113,1
jlm,19399,1,3,2,1,12.075434,1
jlm,19399,2,1,1,2,12.075434,1
jlm,19401,1,2,2,2,12.075434,1
jlm,19401,2,1,1,1,12.075434,1
jlm,19402,1,1,1,1,15.809919,1
jlm,19402,2,1,1,1,15.809919,1
jlm,19404,1,1,1,1,7.175667,1
jlm,19404,2,3,3,1,7.175667,1
jlm,19407,1,3,2,2,17.60018,1
jlm,19407,2,1,1,1,17.60018,1
jlm,19408,1,1,1,2,13.679113,1
jlm,19409,1,1,1,1,5.296748,1
jlm,19411,1,1,1,1,23.568743,1
jlm,19411,2,2,2,1,23.568743,1
jlm,19412,1,1,3,1,7.175667,1
jlm,19412,2,1,1,1,7.175667,1
jlm,19413,1,1,1,1,46.78336,1
jlm,19414,1,1,1,1,5.04211,1
jlm,19414,2,1,1,1,5.04211,1
jlm,19415,1,1,1,1,13.679113,1
jlm,19415,2,1,1,1,13.679113,1
jlm,19417,1,1,1,1,8.322452,1
jlm,19417,2,2,2,1,8.322452,1
jlm,19418,1,1,1,1,27.199318,1
jlm,19418,2,1,1,1,27.199318,1
jlm,19419,1,1,1,1,7.175667,1
jlm,19419,2,1,1,1,7.175667,1
jlm,19420,1,1,1,1,12.093524,1
jlm,19422,1,1,2,1,12.075434,1
jlm,19422,2,3,2,1,12.075434,1
jlm,19423,1,1,3,1,178.845993,1
jlm,19424,1,1,1,1,6.185365,1
jlm,19425,1,1,1,1,7.175667,1
jlm,19425,2,1,1,1,7.175667,1
jlm,19432,1,1,1,1,13.790196,1
jlm,19432,2,1,1,2,13.790196,1
jlm,19481,1,1,1,1,7.980251,1
jlm,19483,1,1,1,1,5.003815,1
jlm,19485,1,1,1,1,16.011299,1
jlm,19485,2,1,1,1,16.011299,1
jlm,19549,1,1,1,1,5.002749,1
jlm,19604,1,1,3,1,5.002704,1
jlm,19604,2,1,3,2,5.002704,1
jlm,19675,1,1,1,1,53.601364,1
jlm,19716,1,1,1,1,5.002755,1
jlm,19716,2,1,1,1,5.002755,1
jlm,19716,3,1,1,1,5.002755,1
jlm,19768,1,1,1,1,5.002707,1
jlm,19768,2,1,1,2,5.002707,1
jlm,19769,1,1,1,1,11.193952,1
jlm,19804,1,3,2,1,5.002737,1
jlm,19833,1,1,1,1,67.359207,1
jlm,19834,1,1,3,1,17.32972,1
jlm,19834,2,2,2,1,17.32972,1
jlm,19835,1,1,1,1,47.317375,1
jlm,19859,1,1,1,2,12.146039,1
jlm,19860,1,3,2,2,12.146039,1
jlm,19903,1,1,1,2,39.429337,1
jlm,19946,1,1,1,2,5.296748,1
jlm,19957,1,1,1,2,5.04624,1
jlm,19957,2,1,1,2,5.04624,1
jlm,19958,1,1,1,2,6.241024,1
jlm,19971,1,1,1,2,9.074541,1
jlm,19971,2,1,1,2,9.074541,1
jlm,20023,1,1,1,2,5.0462,1
jlm,20023,2,1,1,2,5.0462,1
jlm,20024,1,1,1,2,7.439426,1
jlm,20024,2,1,1,2,7.439426,1
jlm,20053,1,1,1,2,20.072403,1
jlm,20067,1,1,1,2,36.897442,1
jlm,20067,2,1,1,2,36.897442,1
jlm,20098,1,1,1,2,6.660809,1
jlm,20098,2,1,1,2,6.660809,1
jlm,20098,3,1,1,2,6.660809,1
jlm,20152,1,1,1,2,16.926081,1
jlm,20321,1,1,1,2,7.439426,1
jlm,20321,2,1,1,2,7.439426,1
jlm,20359,1,1,1,2,16.926081,1
jlm,20759,1,4,1,2,7.112828,1
jlm,20764,1,4,1,2,10.549342,1
jlm,20764,2,4,1,2,10.549342,1
jlm,20767,1,4,1,2,5.369535,1
jlm,20767,2,4,1,2,5.369535,1
jlm,20771,1,1,1,2,7.112828,1
jlm,20772,1,3,2,1,5.094206,1
jlm,20772,2,4,1,2,5.094206,1
jlm,20773,1,1,1,1,6.891576,1
jlm,20775,1,3,2,1,6.891576,1
jlm,20775,2,3,2,2,6.891576,1
jlm,20776,1,2,2,1,5.094206,1
jlm,20776,2,4,1,2,5.094206,1
jlm,20779,1,1,2,1,5,1
jlm,20779,2,2,2,1,5,1
jlm,20780,1,2,2,1,5.047241,1
jlm,20780,2,4,1,1,5.047241,1
jlm,20781,1,4,1,1,7.241815,1
jlm,20781,2,4,1,1,7.241815,1
jlm,20783,1,2,2,2,84.752533,1
jlm,20783,2,1,1,2,84.752533,1
jlm,20783,3,1,1,1,84.752533,1
jlm,20786,1,1,1,1,5.67942,1
jlm,20786,2,1,1,1,5.67942,1
jlm,20789,1,1,1,1,7.112828,1
jlm,20791,1,1,1,2,5.094206,1
jlm,20791,2,2,2,2,5.094206,1
jlm,20792,1,1,1,2,12.807861,1
jlm,20792,2,4,1,2,12.807861,1
jlm,20793,1,1,1,1,5.094157,1
jlm,20793,2,2,2,1,5.094157,1
jlm,20794,1,1,2,2,22.075439,1
jlm,20794,2,1,2,2,22.075439,1
jlm,20795,1,4,1,1,5.42286,1
jlm,20795,2,4,1,2,5.42286,1
jlm,20796,1,4,1,1,19.75099,1
jlm,20796,2,4,1,1,19.75099,1
jlm,20797,1,2,2,1,7.112828,1
jlm,20798,1,1,1,1,42.171898,1
jlm,20798,2,2,2,2,42.171898,1
jlm,20799,1,1,2,1,21.804558,1
jlm,20799,2,1,2,2,21.804558,1
jlm,20800,1,1,1,1,21.804558,1
jlm,20800,2,2,2,1,21.804558,1
jlm,20801,1,1,1,1,21.078211,1
jlm,20801,2,4,1,2,21.078211,1
jlm,20807,1,1,3,2,7.288559,1
jlm,20807,2,2,2,2,7.288559,1
jlm,20808,1,1,1,1,5.081401,1
jlm,20808,2,4,1,1,5.081401,1
jlm,20812,1,1,1,1,5.094206,1
jlm,20812,2,2,2,1,5.094206,1
jlm,20814,1,1,1,2,84.752533,1
jlm,20814,2,2,2,2,84.752533,1
jlm,20815,1,1,1,1,5.369535,1
jlm,20815,2,4,1,1,5.369535,1
jlm,20819,1,1,1,2,9.615777,1
jlm,20820,1,2,2,1,5.081401,1
jlm,20820,2,4,1,1,5.081401,1
jlm,20821,1,1,1,1,16.033676,1
jlm,20822,1,1,1,1,18.546494,1
jlm,20822,2,4,1,2,18.546494,1
jlm,20825,1,1,1,2,5.011179,1
